id,recommended,reviewer_segment
a660f24a-e499-53a3-aa64-0a70035977e7,0,style_and_appearance
c2774cdb-49a0-530b-a2d5-92ad0973d453,0,fit_and_sizing
b467b711-8623-5de9-9c03-976c35f7c25e,0,material_and_quality
0be7a3ce-0422-50e3-b08e-d5a7a3753fa0,1,style_and_appearance
a3e0d275-a373-5c2e-8a0a-8aa81b916cba,1,material_and_quality
3eb51418-28c6-524d-9b1d-2faad416feb2,0,fit_and_sizing
19be1069-a018-556c-92d2-b55ba217d9d0,0,fit_and_sizing
fb23c86d-01b4-5e9f-a391-5a5088b5f058,0,fit_and_sizing
84d48a92-da0e-5e7e-b6a8-01f263538759,0,fit_and_sizing
de47cda6-a1b3-5fac-9c38-8c11fd1a955d,1,overall_wearability_and_value
c607b98e-b5f1-53c7-a753-75fde57f2d3a,1,fit_and_sizing
b852711c-9bd3-5920-aaa2-a41f78faa5b0,0,fit_and_sizing
e0038056-5aa3-5641-8583-0847274a3c20,0,fit_and_sizing
97553f03-11b9-571e-9f80-8c10b2c8435f,0,material_and_quality
f9b3f3b6-971e-50d2-8fbb-737abd578a66,1,overall_wearability_and_value
419010bf-f70a-5962-8cdd-70fa62a83b72,0,fit_and_sizing
bdae62ae-5754-5e78-9a4f-130131e9cc71,1,fit_and_sizing
06962d3c-7c04-5f1c-8197-b61d7bc2651a,0,fit_and_sizing
e5270f5e-bc46-5618-8312-0fd1c2f2bac0,0,style_and_appearance
3045df12-8d15-59cf-a7c8-988a96f0a193,0,fit_and_sizing
e6dda3c8-e437-5afa-bee6-43de1992acdb,1,style_and_appearance
b5f0680f-c994-5a64-b7df-093e16db7003,0,style_and_appearance
807d3838-8e44-5dbf-9832-777e8c407cd6,0,overall_wearability_and_value
fec5a37d-8c5a-5c8e-a7a1-9ac6aa28f8f6,1,fit_and_sizing
b845063c-4880-5591-b2f8-19600eaf55e5,0,material_and_quality
9a38d8ef-d5ba-5d02-b804-fbea147e4a6b,0,fit_and_sizing
1c6ecf45-45c0-5214-839a-5de478956c04,0,fit_and_sizing
0b8debcf-232f-5304-ae56-6322454d37d4,1,overall_wearability_and_value
1ef52ffe-7a32-5cf5-8974-2b14d06ef349,1,style_and_appearance
34514f2c-b5e5-5d4e-bc47-79f1e42ed071,1,style_and_appearance
3fa3c498-e455-5bba-97e7-dda0f2670fb6,1,overall_wearability_and_value
38d67229-e885-5f49-98fa-af1b4831d49b,1,material_and_quality
5b0a4fc6-5454-59d8-b391-0da8c78a2dcb,0,overall_wearability_and_value
1d088667-5747-573d-8440-ffca8d96a822,1,fit_and_sizing
89344b8d-641a-5237-8b78-4dde7a0b7f46,1,overall_wearability_and_value
b14f3906-69f0-5294-b7af-a69c7dd87567,0,material_and_quality
78beec2c-6b37-5224-a415-d12389f7f7e2,0,material_and_quality
747999ae-4f75-5fec-b8e3-d0a36fd53606,1,style_and_appearance
2efbe1ee-bb16-50d5-9343-f01567ef92cc,0,fit_and_sizing
04d4a820-bfa4-5e56-a0d2-558f04c91fff,1,fit_and_sizing
c71ca4ee-054e-5825-97e9-021d1fd0faae,0,fit_and_sizing
03051af0-3323-5a71-a003-3806a8bfda51,1,style_and_appearance
fbfe529e-108a-5211-a710-1eeb03f82cd0,0,fit_and_sizing
142e1f91-3d1a-5f7c-a410-ca2c5f24be08,1,fit_and_sizing
dfebc666-6b98-55c8-8328-159f47905319,1,overall_wearability_and_value
67b7bf61-f1e9-5bdb-bc5e-8e53ad568229,0,style_and_appearance
e9a2f307-b6a8-55da-96d1-b9b27f3274f3,1,material_and_quality
1130008a-4395-573d-878a-f94c16a8bb5a,1,fit_and_sizing
4a6a293f-a1fe-5e37-84a1-02ce87670ce2,0,fit_and_sizing
049d86ce-98c5-55a0-a04c-caab18019a59,0,fit_and_sizing
f99bea11-1502-59c6-a45e-99a92ca5c00a,0,fit_and_sizing
1665bca6-5193-57a0-9f6c-bb4b7c5a88db,1,material_and_quality
ca6538d1-9d3c-59e7-b6e4-3347da6af2bb,1,material_and_quality
a52f8e94-549e-5ebb-8417-e394d692f33e,0,overall_wearability_and_value
0536db20-a232-563a-88b9-de3486010a35,1,style_and_appearance
f2647f21-1ed2-5716-af1d-bdf254d2f97b,0,style_and_appearance
27e8a75b-4540-58c7-931a-985fcf7d9a3f,1,overall_wearability_and_value
3fc169a5-b22a-516e-8bd6-6c8827da1a08,0,fit_and_sizing
53a5998d-255a-5e62-8344-aa4a2c17bf76,1,overall_wearability_and_value
24e18ab7-c297-58a4-8dff-6c4a7c3eeeef,1,style_and_appearance
30a8be9d-54df-5c15-999c-62c834f84a70,1,fit_and_sizing
564858da-e653-56fc-8223-eec4cf037a7a,1,fit_and_sizing
9b75e502-4338-5961-b291-bf5247fbf3a1,1,material_and_quality
f8971b7f-a126-5714-b28d-f7ddf20fea19,0,fit_and_sizing
845210a7-c65a-522c-81ed-c3aa0c54ce0c,0,fit_and_sizing
22921de9-6cff-5e31-9e5f-056eea4bdb01,1,fit_and_sizing
1b3db366-34c2-5795-8846-697530337beb,1,style_and_appearance
67b39fa4-e16c-56a3-865d-471292e6dd13,0,fit_and_sizing
8f2501e4-132e-57e8-9d7b-731604d52cfa,1,style_and_appearance
5d1eadc7-6eeb-5dd6-b5cb-fb3bf3950f6d,1,overall_wearability_and_value
6972014a-a04e-5f79-835e-e0c11fa9db3c,0,overall_wearability_and_value
c3831404-62e5-58f8-bf06-7702add380eb,1,overall_wearability_and_value
f0209798-6912-53fc-8cb7-c35ea44dc163,1,overall_wearability_and_value
b8f1ba08-d0d2-5230-8ef2-9f9ccb447205,1,material_and_quality
f5334726-c885-511d-b63a-37a1fd588658,1,fit_and_sizing
04060a95-3b80-51b1-83e0-c2ca2cec4c59,0,overall_wearability_and_value
e05a9c6f-3bb3-5c5c-9e2c-066fcb56037a,1,overall_wearability_and_value
593b02fe-8855-5d24-9e66-dc802349edd5,1,overall_wearability_and_value
89522571-3fb3-57bb-b6e8-e3a62ef47b78,1,overall_wearability_and_value
b7e4c6b8-7914-51ce-a662-c53e59af4c7f,1,style_and_appearance
3b7edbc8-b6af-5ee7-b53b-340f845e10cd,1,fit_and_sizing
1959a1d4-6552-5665-8384-86b6ef2bc4fc,1,material_and_quality
43e68d51-075b-51d5-9a35-735a6b193622,1,material_and_quality
fc26441f-8e06-5573-919e-10c8a5f0faec,1,material_and_quality
948c7aae-7229-59d9-a59b-9e76f340c77e,1,fit_and_sizing
42cd7b8c-fe1f-5c02-b77b-bf9372b6708f,1,style_and_appearance
31adccc2-21fb-5ffb-9a21-a14b9108d3b4,0,overall_wearability_and_value
0978101a-41bc-562a-96bc-6b777c3c2907,1,material_and_quality
b567ebc6-656b-5fea-833b-5c842a4cfb52,1,overall_wearability_and_value
8c67a778-0908-57dd-9e45-1423811f0274,1,style_and_appearance
b86948c0-939b-5645-880e-0b961649b8c7,1,fit_and_sizing
f8ce8cf1-7ef0-5c48-ba5f-7e73ec058af7,1,overall_wearability_and_value
ee8c5271-047a-5b9b-a82d-b6eebd43fc68,1,style_and_appearance
bda5649e-0146-5767-84e3-097cf141c9cf,1,fit_and_sizing
4b101f1d-7b29-5757-b776-9ab727798390,1,overall_wearability_and_value
ab58ffbd-6859-5be5-8f76-815626fd0f0a,0,fit_and_sizing
9c550410-fa6d-592e-8b9e-71948456396d,0,overall_wearability_and_value
e12517c0-371f-5614-a7c6-e815df297784,1,style_and_appearance
dee83cae-16d9-58a2-9086-c06481539914,1,overall_wearability_and_value
9daa3c4b-69a1-5d0e-bd0d-37ce9e96a4a2,0,style_and_appearance
fa133329-5039-56ee-8642-21882f1217b9,1,fit_and_sizing
b4bb3bf6-48a3-5d59-8c32-90ab7e849809,0,material_and_quality
6efded49-19e5-50a5-ad96-6b9c7bbc17df,0,material_and_quality
a5a89fa7-1608-59bd-8d6a-90db64aa230f,0,fit_and_sizing
61492707-27b4-5c32-9d4b-0bc6162d3a82,0,material_and_quality
b7c15459-01c2-5ecf-9cbf-bd1419629359,1,overall_wearability_and_value
16c2a0c5-23df-570c-ae92-5683583639e7,0,fit_and_sizing
b63e381c-b27e-525f-a279-5b1898b6509a,1,fit_and_sizing
ec07d601-1f74-5561-b35b-a87f7c947896,1,material_and_quality
a837f6ed-0287-51b2-99e5-e3f03a0f2bc8,1,fit_and_sizing
fc727031-0af7-511b-b1f2-54afbef2fdf5,1,material_and_quality
73c64cec-7ecb-580a-b9e9-65cd4d86baa5,0,fit_and_sizing
271a2270-e7f1-5930-9866-86a80d79dd66,0,overall_wearability_and_value
7ed22f23-253f-5102-9ff9-85a79287265e,0,material_and_quality
0afc5524-5d13-58b4-a2af-70ddcb85846b,0,fit_and_sizing
fbeb186f-d70d-5439-b53d-2e33fb274551,0,material_and_quality
179e3ffc-37c1-5b30-9539-a7cb4f1886ac,1,material_and_quality
19b702c1-8206-5162-b5d3-1f609c22328f,0,fit_and_sizing
27dbb640-3af5-5ab6-8325-bd78a49e0217,1,fit_and_sizing
1f0c9177-5769-5b2a-9e23-800166aff76b,1,overall_wearability_and_value
001f1051-cd1c-5f14-a234-5a7768d16dbd,1,fit_and_sizing
affec0cc-5a40-59ca-8762-2d6a2fd26590,0,style_and_appearance
410f684b-d7ff-5336-b3f5-951fb4194f52,1,style_and_appearance
fd2990b6-f2cb-5681-8ba1-9d401bc30778,1,fit_and_sizing
8e41b818-9fbd-582f-8852-a0bfba773c09,1,material_and_quality
8b3356c2-b6e2-518f-a376-60a861536c05,1,material_and_quality
e6ee89db-a09a-5faa-bea8-ee97cd09a80f,0,fit_and_sizing
4f5e6f1c-493e-5147-9815-4b60a5955c6c,0,style_and_appearance
8a3616b9-bbe0-5006-b24e-eaa9c3ef6403,1,overall_wearability_and_value
bd5b61c1-577b-552c-853d-d1cd10ff8376,0,fit_and_sizing
370d8c5a-22e6-5616-93dd-91debadb4001,1,fit_and_sizing
33b25ad4-8274-56d2-8d61-f485b307d580,1,fit_and_sizing
686545e4-ac66-53ba-8839-4ba352deb2cd,1,material_and_quality
77e0e5e3-fd7f-5339-a8bf-3bac97e4c41e,0,fit_and_sizing
e4dd8080-2961-5794-831d-9ccf84fcd2d6,0,style_and_appearance
fcb3a6f8-134f-51b0-a28b-964a30bd20c6,1,fit_and_sizing
61c31f21-818d-5827-b79b-c052fbe53026,1,material_and_quality
4a318a1c-454e-59e2-85ef-bb570a42a67f,0,style_and_appearance
970ef1ef-2950-5e46-b11b-329dc878d2a8,0,style_and_appearance
52b447cb-02ea-53ab-ab0e-d8b3cfd34f59,0,fit_and_sizing
9b1ed80e-5f1d-5e4d-b6f3-f3133a8fde9a,1,fit_and_sizing
29a942c1-167b-5e32-bf2b-fcb0c5ce9bc6,1,fit_and_sizing
b9848046-9f7e-597e-ba2a-3a6371d2d5bb,0,overall_wearability_and_value
21773223-fc86-5531-8eed-d857570aba32,0,fit_and_sizing
2156e9fc-df6f-5bb9-8644-bf86f29b67bc,1,style_and_appearance
81bcb27f-4788-59d2-8105-bd6aeac4f147,0,fit_and_sizing
f686e1eb-bc88-5850-a88b-5eede87e0f0d,1,material_and_quality
9047e245-1840-5d9c-8e4f-2eac004af6b4,0,fit_and_sizing
7e70bfff-3739-5419-b3b4-28c41de2de4c,1,material_and_quality
1dea04b6-5155-5ff0-8826-829479d830ce,1,fit_and_sizing
86cc6816-00eb-537d-9734-bb4ce2f14b31,0,fit_and_sizing
e59afff6-2bdf-571d-b915-2946eb856eec,0,fit_and_sizing
00cb1a40-873c-5d4e-9575-3514ff670ce0,1,fit_and_sizing
f0562b82-f78e-56c5-99d0-c1f4992fbb29,1,overall_wearability_and_value
6076c6eb-4f90-5137-b7de-32dbd124288d,1,style_and_appearance
7d451174-8c55-598e-9661-51b5719bd25e,1,style_and_appearance
322c2633-9b81-53f3-966f-e30a16b34911,0,style_and_appearance
4372fa54-8a32-585b-b4d4-d052b40afa89,1,material_and_quality
01ab542a-9317-521d-9f7d-7655c7d37121,1,fit_and_sizing
18658c5f-5695-571c-a2a6-f419d31bf705,0,fit_and_sizing
09a11322-4ef3-50cf-9e6b-29ef60c0e4a4,0,overall_wearability_and_value
bd0b3262-7f10-50b6-be7c-0af19d7a925c,0,style_and_appearance
37f83dfc-2365-5d1b-a7cd-a7dc3be859b6,1,fit_and_sizing
4ed641fe-884a-56c1-85c6-cdcac43fb5ff,1,fit_and_sizing
39ce0701-f26b-5732-83d5-193ba9c01e16,1,overall_wearability_and_value
cbee79d2-edc6-5501-bd4c-e397a9050506,1,overall_wearability_and_value
d1e08079-d93c-54c1-bb1e-54e13c4401c8,1,material_and_quality
ac7c771c-1748-51ab-aba5-9fff613c35ea,0,style_and_appearance
e4e09871-a203-588b-9caa-accad6ea074e,1,overall_wearability_and_value
a3d5170e-d721-54ab-9808-e8dfeb6f59f2,1,overall_wearability_and_value
cba9d2de-784b-5da0-9a70-d04d5e1e6da5,0,fit_and_sizing
33550235-90c9-57d4-8b7e-3822a04058c7,0,style_and_appearance
f7299195-3e9b-5f8e-97a3-e5683d472d4f,0,style_and_appearance
4da164e5-9edc-557a-b515-eed5368af23d,1,style_and_appearance
18b07e01-942e-5469-9629-9034ab55420a,1,fit_and_sizing
4f508337-02cc-51dd-bb70-1fc1837e1354,0,fit_and_sizing
8193ba9b-9e4b-5448-ba36-66bfd938316d,1,overall_wearability_and_value
a503a06c-1fbf-5efa-82ee-4b007bffbba5,0,material_and_quality
ac6b900d-f499-5326-b826-ff75518900cb,0,material_and_quality
37d9ae6f-fe03-5324-8f46-21150eda8e40,1,style_and_appearance
e2b61561-a075-52f1-8414-f83755f80548,0,fit_and_sizing
7710e411-f470-5e61-912a-e58ccaedac27,0,fit_and_sizing
616495dd-8a59-56f5-a63c-1bd0e3bcb564,0,fit_and_sizing
d7663cc2-4c30-5c23-9a44-7ab1e6a21f8f,1,fit_and_sizing
ee8c534e-6717-5229-850a-2471fb1bba69,1,overall_wearability_and_value
ada7ee8b-3d45-5b29-9965-373346f36d88,1,overall_wearability_and_value
22b99c1e-708d-5c0e-9761-ecb2b7402f5b,1,overall_wearability_and_value
d527c503-b337-5c89-ac58-f6a0952cb18d,1,fit_and_sizing
b6a18c31-9913-59ff-88f1-a290a272816a,1,material_and_quality
ae78af5f-453f-5b04-8f8a-736a9eac5cab,0,fit_and_sizing
ee1e1594-80ce-5f20-b136-12f9087c80a7,1,overall_wearability_and_value
581c884f-9b3e-53f8-9c0b-843e98d1941b,0,fit_and_sizing
832f4fd6-28cd-5bd6-a307-4997ba89243a,0,style_and_appearance
8a668ec0-f38b-5cec-8779-fef9494befc3,1,overall_wearability_and_value
26dc04e0-f579-5083-84b5-fba83ac13fb4,0,material_and_quality
f3f459bb-412a-53d1-8d44-a909159e61a5,1,style_and_appearance
56935cce-2cc2-5077-9776-dbce34fe0921,1,fit_and_sizing
620eb0be-8b4d-5314-b20d-c02410fc1079,1,fit_and_sizing
b4d9e57f-611a-5edd-8ab6-f41bc30f3ece,1,fit_and_sizing
33600bd9-e16a-54bb-b0c6-99d8945c4906,1,overall_wearability_and_value
1208b7cc-4fb7-5d4f-896b-241d4e023b6e,1,fit_and_sizing
35f66078-069e-5840-abb9-e17ba14fb100,1,fit_and_sizing
a96df550-89f2-587d-b752-dfb0be4bd2fd,0,overall_wearability_and_value
55b6d0d8-5ed1-591e-a8de-b79e30fe4ffa,1,fit_and_sizing
9e064f50-11c0-5adc-a524-1614a739a474,0,fit_and_sizing
116adad2-e03d-517e-9426-b8e786116752,0,style_and_appearance
fa8c80ff-a45b-592f-9e7f-fa49c795c127,1,overall_wearability_and_value
9f162187-81e6-5e40-85fa-04f909d176e8,0,fit_and_sizing
c2c59b07-494a-5ec4-bea2-4372e0e5eaa9,0,fit_and_sizing
a321a536-4a82-54c7-b692-22b9edaaf625,1,style_and_appearance
dc2411ef-7988-598c-a4bd-5cfebe174fad,1,style_and_appearance
a94bcf11-cc01-5927-860e-6fbf1469bfc8,0,fit_and_sizing
b7374b43-4691-596d-b232-dc1f865203ef,0,fit_and_sizing
44353804-b1aa-54bd-aba0-d3ce74bcc8a1,0,style_and_appearance
4acc7831-d7b1-5701-923f-a3621c516d07,0,fit_and_sizing
02e175bb-d1a4-5537-85bc-a777a84f2207,0,style_and_appearance
a5114dcc-3f8e-5785-bf8e-eebffb89a4f7,0,style_and_appearance
bd20029d-921e-5ad4-840e-762834de05d1,0,fit_and_sizing
8ba83c74-0266-580f-9d15-e9bda598f281,0,material_and_quality
4162dcdb-1429-5c6f-9600-dbe4755e7834,0,material_and_quality
9da643a1-b472-5d67-84ca-0be47c4e6fa2,1,fit_and_sizing
5b809676-1863-5f8a-9a42-d24d226b9536,1,fit_and_sizing
b8fe2e18-f08e-5e43-8be4-ab9da7052e0c,0,fit_and_sizing
fe7b6f3a-db4f-5907-917b-ed8b439ba1ba,0,fit_and_sizing
9f72be8b-5b61-579b-b2ba-7f64e6b27637,1,material_and_quality
fff9b2b7-57ac-5f61-a7bb-6ce90bb3fef1,0,fit_and_sizing
947f613f-d7e3-5c3a-9cb5-12550fff0be2,0,fit_and_sizing
ded51a13-8c03-5070-a849-4ac23d5a0c56,1,material_and_quality
6eb9a049-0dfb-5b36-979c-4b4c7e6cd528,0,style_and_appearance
9d611082-75c3-5d9b-8ee5-9823b84b55a9,1,material_and_quality
b5d7c804-8541-5545-8840-1e106fd48b0b,1,overall_wearability_and_value
11b674e9-70ec-5af4-8894-83c4c2cf2f1b,1,fit_and_sizing
bb9c88a8-3117-5aa0-8c21-c49593357717,1,material_and_quality
30095012-5b16-59b6-a6da-6a01a1276cfa,0,fit_and_sizing
6b3c5131-1565-5259-b275-1a0c8792f9d9,1,fit_and_sizing
6dd6dea6-5196-5724-ba12-0bc1c0f5b265,1,style_and_appearance
480aa333-ce07-57e7-8ec5-abc0bcf481f8,0,style_and_appearance
69f4ef8f-636e-526f-a851-413c5e9528b5,1,material_and_quality
bc1a08ef-4c21-5ce4-963b-c7d01683bb21,0,fit_and_sizing
efb69f68-10e3-5c77-b247-2868473b8020,0,material_and_quality
bf9bfc13-cac1-5e94-8822-922dc5570221,1,material_and_quality
11dd433d-d65f-5135-9566-f6abc87aafe6,1,overall_wearability_and_value
1f916425-cea6-5a00-97fc-48c6a75576cc,0,fit_and_sizing
40a2612d-1ede-5cf9-aa8f-9ba617a80ee0,1,fit_and_sizing
a3439d8a-67d4-52ef-871e-2b95e746c4ed,1,fit_and_sizing
f88c4499-3c43-5274-9b62-5c3976eb3258,1,fit_and_sizing
8d5cc5a0-5666-5256-a823-007b7eb5e7b0,1,fit_and_sizing
abfb7198-0a9d-587b-be9c-5f6f81e1c127,1,style_and_appearance
67801a0f-54b4-5785-ba91-a802ab43d134,1,overall_wearability_and_value
82ce9715-cc70-55f8-8858-3534eb17a77e,0,fit_and_sizing
3250aa1f-6140-5341-b8ef-cee374299547,1,fit_and_sizing
687fbb1b-939c-53bb-b595-17ac67cb18ba,1,material_and_quality
556683a8-0535-5a65-af9e-a226bf9dbd74,0,material_and_quality
ed42389f-d02e-5cac-ac74-baa446bb5068,0,fit_and_sizing
881f0646-0bc5-5bbb-9899-54c256f52b58,0,overall_wearability_and_value
5ce848e7-a5df-5a07-8032-e642be152339,0,fit_and_sizing
2bbfdf3f-abbe-5dbb-bd1f-53374048cd5e,1,fit_and_sizing
7f7d4b8b-58a4-575a-b768-367bbcd0ff3b,0,fit_and_sizing
3c4b6c77-07c1-5add-a6aa-06480acb8303,1,material_and_quality
e9e1a220-25b9-517c-9647-96c60db64e8b,1,overall_wearability_and_value
dccbb31a-370f-52cd-8ed1-611e3b8df409,0,style_and_appearance
d2a85cfc-25a3-5156-8a85-34c651a5682f,1,overall_wearability_and_value
3f7680cf-93d6-55b5-a32b-b439481d11fb,0,style_and_appearance
09b7aa0f-f923-5cda-ad29-ef73ff15f1ef,1,material_and_quality
fa5cd999-8813-5e91-9656-3c21aced49f7,1,material_and_quality
ea295ce6-1526-5215-8954-8475e0043677,1,style_and_appearance
f028bbf8-9f6e-56b6-8e31-44802f2c79f1,0,fit_and_sizing
66653123-478a-54a8-a30f-dc587e8b340e,1,fit_and_sizing
4d2dc2a6-cc21-555e-93de-bc79faa42b3f,0,fit_and_sizing
7f7730b7-d3cd-5405-8cb3-048f1d368474,0,overall_wearability_and_value
b38dd247-20ef-576f-85dd-24ab7ed51e58,0,fit_and_sizing
d834779a-f8e5-5c9c-95f4-a028b8b16649,1,overall_wearability_and_value
d04210a2-70ea-5ba3-a8bd-e8ec8c5c6f40,0,overall_wearability_and_value
b5282a8d-64fa-5a0e-9007-e1e6519a818b,0,fit_and_sizing
2e2b31b9-9894-570b-9382-9d544ca6c178,1,overall_wearability_and_value
eac4150e-6c28-5d20-9dcb-ae2b09498ffe,0,fit_and_sizing
2a924233-214e-5853-b892-e9684a3b3cd2,0,style_and_appearance
0c444be6-ddcd-5c6f-9e9d-56ef2750e8e6,1,style_and_appearance
af1173f9-72e5-5c13-acdc-3bcd192df775,0,style_and_appearance
a5445020-1a06-5de0-8bab-5b4ddd624281,1,style_and_appearance
97bb9ba1-daac-58a0-9744-3d5dce6f92a1,0,fit_and_sizing
221f0c69-fc8b-5f59-bd59-48a3fbe6e4a8,0,material_and_quality
868b6aea-e906-5541-be94-8c41513b9030,1,fit_and_sizing
3be2d474-dad3-54a1-a0ba-cc160060630b,1,overall_wearability_and_value
dc1d50f6-2121-5b1e-ac4a-6f2c9d71903e,0,fit_and_sizing
dfb8efd5-7cc3-5bdd-b9fc-60a1a2b4cf56,0,fit_and_sizing
c412ae0c-1b1c-5909-b93c-0bf3772d2f6e,1,material_and_quality
08e9ccf2-707a-5e21-83a0-73ffdba2a5ca,0,fit_and_sizing
880c27a5-cbc9-58b1-9439-bbdf45beb535,1,style_and_appearance
4bb64ec5-6775-599f-8eb9-5132a4394f83,1,fit_and_sizing
7b10dffb-c096-5c17-b50a-8e0c8279268b,0,style_and_appearance
00d41539-8163-58e4-936a-107a2feda92e,1,style_and_appearance
dfcff54a-ac71-5162-b2e0-4354bbb00919,1,overall_wearability_and_value
a795b7c7-980e-585e-90a8-2e814114c3cd,0,fit_and_sizing
4e5df9bf-bd41-5a28-9bde-e1866e341a4a,1,fit_and_sizing
12cb4c81-42c7-5a46-98b5-1816d9cdf7e0,1,material_and_quality
4d74f02e-f3ee-5b6d-87b3-c72deed71a51,1,style_and_appearance
1d29fee1-1b45-5e09-b6f7-059fc37f7895,0,fit_and_sizing
fafd45df-f241-5ec0-a6dc-d0806ab2d1fe,0,overall_wearability_and_value
5b84cbf6-91be-51c8-8d99-2df485e1c875,1,style_and_appearance
437a5821-16c3-50a5-a405-885c6da3d0a0,1,overall_wearability_and_value
2476ce60-2722-5fff-ad09-0c6ec3b6e734,0,overall_wearability_and_value
135aa25c-583b-54e4-af87-bc0528acb720,0,fit_and_sizing
8a1cbda0-9dfc-5dfa-b6ca-123381c920f1,1,fit_and_sizing
c51d8e71-d868-5c64-bf06-761732ae1384,0,material_and_quality
8b8b8825-1223-50c9-a09e-a942799861bb,1,overall_wearability_and_value
f5d4a664-a876-54f3-9a9c-259d8d0d4405,0,material_and_quality
8c844ec9-c33c-5ca4-8560-db8e6928b6f9,1,fit_and_sizing
2b2c68a0-4593-5130-a9fb-2a08389eb05a,0,fit_and_sizing
a85f2b2a-5ca5-5837-bb00-f7075d4a2624,1,material_and_quality
0cd564f8-ce02-56e3-a07a-d4afe23f6c2b,0,style_and_appearance
ebb47a26-0e1e-5ba2-9854-6fca4606293d,1,overall_wearability_and_value
6b66fdd0-609f-522f-87e3-5f78ddd724b6,1,style_and_appearance
e2005720-71b8-5017-98bd-7d145560dc0a,0,fit_and_sizing
799974fa-f9b1-5a03-ab51-7f37b537dc67,0,material_and_quality
163b80f4-c849-5b62-8a66-d82da4f70c13,0,fit_and_sizing
5d646351-598a-5bed-ad74-c3ffbe50b9f9,1,fit_and_sizing
fcf564cc-ca48-5c62-9af4-3c40053d1d8d,0,material_and_quality
fa81de0a-2e62-5d81-a698-bc98a32960dc,1,overall_wearability_and_value
0bb57eda-ea18-548d-8c75-65318147fae1,1,style_and_appearance
235cf123-0b65-5203-a574-2bf7f350733a,1,overall_wearability_and_value
3a51ac56-297a-5b22-9f38-733ebd616bab,1,overall_wearability_and_value
0a707c53-bc72-5511-82af-7ee66dde5be5,0,material_and_quality
e16db17f-c3b5-5f08-899c-074c6d334f59,1,fit_and_sizing
cc757bc4-5029-5e61-b273-98ab8ad656e3,0,overall_wearability_and_value
dfa673c6-88dc-54f7-8a35-227930cf7593,1,fit_and_sizing
f9861d7f-7b9f-5dfb-85b9-ad263a9da0f4,0,style_and_appearance
ec4aded3-c8e9-5e3a-8681-450c84ed4b16,0,fit_and_sizing
c249b3d9-83a2-540a-98d6-16e00948b2ff,0,fit_and_sizing
239b0834-2e1c-5b62-bde1-7fc637149bdc,1,material_and_quality
5b13dc9f-31d0-57b1-a2a4-824d68476554,1,fit_and_sizing
9cfa4154-2418-51af-86f6-dee6c455768d,1,style_and_appearance
6d259e27-7afc-5975-a575-6ee73b37e9d8,1,fit_and_sizing
b782d469-a444-5e2b-83e3-0d942b06d4bd,1,fit_and_sizing
8be7ca57-3a01-5535-b028-cad9ca372c04,1,fit_and_sizing
c37d4a0e-f359-5828-a051-7b4bbac63c6c,1,fit_and_sizing
7b259d8f-2dbb-503f-96f5-fe7730b69e03,1,fit_and_sizing
4ed3bc3a-4ae3-5669-85da-0bdc6794f0f9,1,fit_and_sizing
325be33c-7948-5db0-9449-02fb7a5239a8,0,fit_and_sizing
d47cc7e5-6caf-5a64-8bfb-9e08b7c57b64,0,style_and_appearance
a5bae123-ea1f-597a-bbe0-bd64a489d576,0,fit_and_sizing
029d99c1-4774-5a15-b2cf-a26d722b646e,1,overall_wearability_and_value
571ec2a6-d117-5fb8-aff4-eeafc094b70f,1,fit_and_sizing
aa221664-4f7a-5a28-afae-3a3f5ae4bc80,1,fit_and_sizing
f414907b-accc-5fc1-96b4-ccabe4db11d1,1,style_and_appearance
14fd8a8d-bd3b-5cfd-9c26-a5963e221446,1,fit_and_sizing
44b9078d-ace1-5265-91d1-78d8624f8deb,1,overall_wearability_and_value
34fda54f-d767-5653-a756-8553df148c80,1,fit_and_sizing
dcea13e9-19c5-5990-b694-5620a016546e,1,fit_and_sizing
018c4ebe-73bc-5d10-9eae-3eed0014fe45,1,overall_wearability_and_value
288a2cb8-bd95-56bf-a84e-6911f80116ea,1,style_and_appearance
fa90a89d-e9a7-5d40-a953-ea1ade5707d8,1,overall_wearability_and_value
f2edbeb0-ab6a-5369-8ef7-1921ffa23ad5,0,fit_and_sizing
66ba4d63-a81d-5fd2-9991-15599922d8b5,1,style_and_appearance
d8fc1ea9-245a-5fc1-9c3e-576e1084470f,0,overall_wearability_and_value
0b7ae7cf-e2ed-5989-8b46-b1265edd9f42,1,overall_wearability_and_value
0a618e93-aca7-5c62-a92c-95aaed9e509c,1,fit_and_sizing
08e672ce-021e-51b6-8a23-80a0a6f31abe,1,material_and_quality
b8f8bf43-95a4-54b2-b819-47c1aba37fb6,1,style_and_appearance
9fe9367d-3f32-597b-af14-df23cf852c23,1,overall_wearability_and_value
0c88a5df-ac37-55e1-a065-6576f454651b,0,material_and_quality
da697341-631b-54a5-b857-f757b617c250,0,fit_and_sizing
fb4d033e-77c6-58b9-be59-543a06fa1b87,1,overall_wearability_and_value
5a4bc01c-8e11-5bf5-a3fa-df2f68b1a737,0,fit_and_sizing
f3d5fe92-ba86-5cc5-8b30-9ceb0917e37d,1,fit_and_sizing
0d7f2806-e92b-5f5b-b7be-487ae3a8a372,1,overall_wearability_and_value
21fbd20b-d1ad-56ad-9706-19378d83eab2,1,material_and_quality
1981e73b-1964-53d7-98df-0a68be6dbcbb,0,overall_wearability_and_value
